EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
stop,2023-05-02T19:45:49.571429,0.002575,40,45437,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.571699,,40,45437,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.571994,,40,45437,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.603979,0.032280,40,45437,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.604814,0.047439,40,45437,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:49.616791,2.829850,40,44209,running,cli,,,,,,,,ios33,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:49.616847,,40,45439,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.617725,,40,45439,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:49.618024,,40,45439,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.622412,,40,44209,running,cli,,,,,,,,ios33,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:49.622653,,40,45439,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.625386,0.002733,40,45439,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.627698,0.009973,40,45439,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.628462,,40,45439,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.628859,,40,45439,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:49.629755,0.001293,40,45439,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.630104,,40,45439,operational,cli,,,commit,,,,,,,,"commit",
