EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
start,2023-04-24T17:56:42.835415,,257,8676,running,cli,,,,,,,,ios29,,,"sync-from",
start,2023-04-24T17:56:42.835475,,257,8668,running,cli,,,,,,,,ios76,,,"sync-from",
start,2023-04-24T17:56:42.835635,,257,8666,running,cli,,,,,,,,ios33,,,"sync-from",
start,2023-04-24T17:56:42.835744,,257,8697,running,cli,,,,,,,,ios51,,,"sync-from",
start,2023-04-24T17:56:42.835803,,257,8669,running,cli,,,,,,,,ios5,,,"sync-from",
start,2023-04-24T17:56:42.836013,,257,8690,running,cli,,,,,,,,ios42,,,"sync-from",
start,2023-04-24T17:56:42.836023,,257,8676,running,cli,,,,,,,,ios29,,,"taking device lock",
stop,2023-04-24T17:56:42.836208,0.000185,257,8676,running,cli,,,,,,,,ios29,,,"taking device lock",
start,2023-04-24T17:56:42.836251,,257,8675,running,cli,,,,,,,,ios56,,,"sync-from",
start,2023-04-24T17:56:42.836430,,257,8673,running,cli,,,,,,,,ios52,,,"sync-from",
start,2023-04-24T17:56:42.836496,,257,8668,running,cli,,,,,,,,ios76,,,"taking device lock",
start,2023-04-24T17:56:42.836528,,257,8671,running,cli,,,,,,,,ios59,,,"sync-from",
stop,2023-04-24T17:56:42.836616,0.000120,257,8668,running,cli,,,,,,,,ios76,,,"taking device lock",
start,2023-04-24T17:56:42.836848,,257,8666,running,cli,,,,,,,,ios33,,,"taking device lock",
stop,2023-04-24T17:56:42.837004,0.000156,257,8666,running,cli,,,,,,,,ios33,,,"taking device lock",
start,2023-04-24T17:56:42.837016,,257,8680,running,cli,,,,,,,,ios77,,,"sync-from",
start,2023-04-24T17:56:42.837139,,257,8697,running,cli,,,,,,,,ios51,,,"taking device lock",
start,2023-04-24T17:56:42.837227,,257,8690,running,cli,,,,,,,,ios42,,,"taking device lock",
stop,2023-04-24T17:56:42.837255,0.000116,257,8697,running,cli,,,,,,,,ios51,,,"taking device lock",
stop,2023-04-24T17:56:42.837843,0.000616,257,8690,running,cli,,,,,,,,ios42,,,"taking device lock",
start,2023-04-24T17:56:42.838091,,257,8675,running,cli,,,,,,,,ios56,,,"taking device lock",
start,2023-04-24T17:56:42.838094,,257,8669,running,cli,,,,,,,,ios5,,,"taking device lock",
start,2023-04-24T17:56:42.838112,,257,8671,running,cli,,,,,,,,ios59,,,"taking device lock",
start,2023-04-24T17:56:42.838094,,257,8673,running,cli,,,,,,,,ios52,,,"taking device lock",
start,2023-04-24T17:56:42.838113,,257,8680,running,cli,,,,,,,,ios77,,,"taking device lock",
stop,2023-04-24T17:56:42.838222,0.000131,257,8675,running,cli,,,,,,,,ios56,,,"taking device lock",
start,2023-04-24T17:56:42.838349,,257,8667,running,cli,,,,,,,,ios45,,,"sync-from",
start,2023-04-24T17:56:42.838382,,257,8710,running,cli,,,,,,,,ios80,,,"sync-from",
stop,2023-04-24T17:56:42.838527,0.000415,257,8671,running,cli,,,,,,,,ios59,,,"taking device lock",
start,2023-04-24T17:56:42.838773,,257,8674,running,cli,,,,,,,,ios65,,,"sync-from",
stop,2023-04-24T17:56:42.838909,0.000815,257,8669,running,cli,,,,,,,,ios5,,,"taking device lock",
stop,2023-04-24T17:56:42.839126,0.001032,257,8673,running,cli,,,,,,,,ios52,,,"taking device lock",
stop,2023-04-24T17:56:42.839456,0.001343,257,8680,running,cli,,,,,,,,ios77,,,"taking device lock",
start,2023-04-24T17:56:42.839685,,257,8667,running,cli,,,,,,,,ios45,,,"taking device lock",
start,2023-04-24T17:56:42.839691,,257,8710,running,cli,,,,,,,,ios80,,,"taking device lock",
stop,2023-04-24T17:56:42.839807,0.000116,257,8710,running,cli,,,,,,,,ios80,,,"taking device lock",
start,2023-04-24T17:56:42.840031,,257,8695,running,cli,,,,,,,,ios41,,,"sync-from",
start,2023-04-24T17:56:42.839681,,257,8674,running,cli,,,,,,,,ios65,,,"taking device lock",
stop,2023-04-24T17:56:42.840388,0.000707,257,8674,running,cli,,,,,,,,ios65,,,"taking device lock",
start,2023-04-24T17:56:42.840593,,257,8695,running,cli,,,,,,,,ios41,,,"taking device lock",
stop,2023-04-24T17:56:42.840606,0.000921,257,8667,running,cli,,,,,,,,ios45,,,"taking device lock",
start,2023-04-24T17:56:42.840794,,257,8677,running,cli,,,,,,,,ios62,,,"sync-from",
stop,2023-04-24T17:56:42.840823,0.000230,257,8695,running,cli,,,,,,,,ios41,,,"taking device lock",
start,2023-04-24T17:56:42.841148,,257,8677,running,cli,,,,,,,,ios62,,,"taking device lock",
stop,2023-04-24T17:56:42.841235,0.000087,257,8677,running,cli,,,,,,,,ios62,,,"taking device lock",
start,2023-04-24T17:56:42.841619,,257,8721,running,cli,,,,,,,,ios78,,,"sync-from",
start,2023-04-24T17:56:42.841847,,257,8721,running,cli,,,,,,,,ios78,,,"taking device lock",
stop,2023-04-24T17:56:42.841946,0.000099,257,8721,running,cli,,,,,,,,ios78,,,"taking device lock",
start,2023-04-24T17:56:42.843409,,257,8692,running,cli,,,,,,,,ios47,,,"sync-from",
start,2023-04-24T17:56:42.843671,,257,8692,running,cli,,,,,,,,ios47,,,"taking device lock",
stop,2023-04-24T17:56:42.843776,0.000105,257,8692,running,cli,,,,,,,,ios47,,,"taking device lock",
start,2023-04-24T17:56:42.844270,,257,8679,running,cli,,,,,,,,ios68,,,"sync-from",
start,2023-04-24T17:56:42.844529,,257,8679,running,cli,,,,,,,,ios68,,,"taking device lock",
stop,2023-04-24T17:56:42.844641,0.000112,257,8679,running,cli,,,,,,,,ios68,,,"taking device lock",
start,2023-04-24T17:56:42.845165,,257,8713,running,cli,,,,,,,,ios73,,,"sync-from",
start,2023-04-24T17:56:42.845456,,257,8713,running,cli,,,,,,,,ios73,,,"taking device lock",
stop,2023-04-24T17:56:42.845554,0.000098,257,8713,running,cli,,,,,,,,ios73,,,"taking device lock",
start,2023-04-24T17:56:42.846016,,257,8718,running,cli,,,,,,,,ios66,,,"sync-from",
start,2023-04-24T17:56:42.846385,,257,8718,running,cli,,,,,,,,ios66,,,"taking device lock",
stop,2023-04-24T17:56:42.846484,0.000099,257,8718,running,cli,,,,,,,,ios66,,,"taking device lock",
start,2023-04-24T17:56:42.847374,,257,8702,running,cli,,,,,,,,ios67,,,"sync-from",
start,2023-04-24T17:56:42.847789,,257,8702,running,cli,,,,,,,,ios67,,,"taking device lock",
stop,2023-04-24T17:56:42.847903,0.000114,257,8702,running,cli,,,,,,,,ios67,,,"taking device lock",
start,2023-04-24T17:56:42.848803,,257,8698,running,cli,,,,,,,,ios60,,,"sync-from",
start,2023-04-24T17:56:42.849100,,257,8698,running,cli,,,,,,,,ios60,,,"taking device lock",
stop,2023-04-24T17:56:42.849209,0.000109,257,8698,running,cli,,,,,,,,ios60,,,"taking device lock",
start,2023-04-24T17:56:42.851257,,257,8668,running,cli,,,,,,,,ios76,connect,,"connect",
start,2023-04-24T17:56:42.851334,,257,8666,running,cli,,,,,,,,ios33,connect,,"connect",
info,2023-04-24T17:56:42.851415,,257,8668,running,cli,,,,,,,,ios76,connect,,"send NED connect",
info,2023-04-24T17:56:42.851493,,257,8666,running,cli,,,,,,,,ios33,connect,,"send NED connect",
start,2023-04-24T17:56:42.851759,,257,8684,running,cli,,,,,,,,ios3,,,"sync-from",
start,2023-04-24T17:56:42.851900,,257,8697,running,cli,,,,,,,,ios51,connect,,"connect",
start,2023-04-24T17:56:42.851940,,257,8676,running,cli,,,,,,,,ios29,connect,,"connect",
info,2023-04-24T17:56:42.852200,,257,8697,running,cli,,,,,,,,ios51,connect,,"send NED connect",
info,2023-04-24T17:56:42.852353,,257,8676,running,cli,,,,,,,,ios29,connect,,"send NED connect",
start,2023-04-24T17:56:42.852402,,257,8684,running,cli,,,,,,,,ios3,,,"taking device lock",
stop,2023-04-24T17:56:42.852573,0.000171,257,8684,running,cli,,,,,,,,ios3,,,"taking device lock",
start,2023-04-24T17:56:42.854175,,257,8690,running,cli,,,,,,,,ios42,connect,,"connect",
start,2023-04-24T17:56:42.854256,,257,8688,running,cli,,,,,,,,ios40,,,"sync-from",
info,2023-04-24T17:56:42.854572,,257,8690,running,cli,,,,,,,,ios42,connect,,"send NED connect",
start,2023-04-24T17:56:42.854644,,257,8688,running,cli,,,,,,,,ios40,,,"taking device lock",
stop,2023-04-24T17:56:42.854806,0.000162,257,8688,running,cli,,,,,,,,ios40,,,"taking device lock",
start,2023-04-24T17:56:42.854965,,257,8699,running,cli,,,,,,,,ios7,,,"sync-from",
start,2023-04-24T17:56:42.855291,,257,8675,running,cli,,,,,,,,ios56,connect,,"connect",
info,2023-04-24T17:56:42.855452,,257,8675,running,cli,,,,,,,,ios56,connect,,"send NED connect",
start,2023-04-24T17:56:42.856279,,257,8699,running,cli,,,,,,,,ios7,,,"taking device lock",
stop,2023-04-24T17:56:42.856509,0.000230,257,8699,running,cli,,,,,,,,ios7,,,"taking device lock",
start,2023-04-24T17:56:42.856924,,257,8715,running,cli,,,,,,,,ios54,,,"sync-from",
start,2023-04-24T17:56:42.857324,,257,8715,running,cli,,,,,,,,ios54,,,"taking device lock",
stop,2023-04-24T17:56:42.857582,0.000258,257,8715,running,cli,,,,,,,,ios54,,,"taking device lock",
start,2023-04-24T17:56:42.857786,,257,8703,running,cli,,,,,,,,ios74,,,"sync-from",
start,2023-04-24T17:56:42.858058,,257,8703,running,cli,,,,,,,,ios74,,,"taking device lock",
stop,2023-04-24T17:56:42.858261,0.000203,257,8703,running,cli,,,,,,,,ios74,,,"taking device lock",
start,2023-04-24T17:56:42.858548,,257,8689,running,cli,,,,,,,,ios20,,,"sync-from",
start,2023-04-24T17:56:42.859073,,257,8689,running,cli,,,,,,,,ios20,,,"taking device lock",
start,2023-04-24T17:56:42.859248,,257,8678,running,cli,,,,,,,,ios15,,,"sync-from",
stop,2023-04-24T17:56:42.859393,0.000320,257,8689,running,cli,,,,,,,,ios20,,,"taking device lock",
start,2023-04-24T17:56:42.860053,,257,8678,running,cli,,,,,,,,ios15,,,"taking device lock",
stop,2023-04-24T17:56:42.860285,0.000232,257,8678,running,cli,,,,,,,,ios15,,,"taking device lock",
start,2023-04-24T17:56:42.862390,,257,8663,running,cli,,,,,,,,ios10,,,"sync-from",
start,2023-04-24T17:56:42.863166,,257,8663,running,cli,,,,,,,,ios10,,,"taking device lock",
stop,2023-04-24T17:56:42.863324,0.000158,257,8663,running,cli,,,,,,,,ios10,,,"taking device lock",
start,2023-04-24T17:56:42.864003,,257,8669,running,cli,,,,,,,,ios5,connect,,"connect",
info,2023-04-24T17:56:42.864421,,257,8669,running,cli,,,,,,,,ios5,connect,,"send NED connect",
start,2023-04-24T17:56:42.864551,,257,8671,running,cli,,,,,,,,ios59,connect,,"connect",
start,2023-04-24T17:56:42.864543,,257,8717,running,cli,,,,,,,,ios72,,,"sync-from",
info,2023-04-24T17:56:42.864880,,257,8671,running,cli,,,,,,,,ios59,connect,,"send NED connect",
start,2023-04-24T17:56:42.864990,,257,8680,running,cli,,,,,,,,ios77,connect,,"connect",
start,2023-04-24T17:56:42.865225,,257,8717,running,cli,,,,,,,,ios72,,,"taking device lock",
stop,2023-04-24T17:56:42.865702,0.000477,257,8717,running,cli,,,,,,,,ios72,,,"taking device lock",
info,2023-04-24T17:56:42.865817,,257,8680,running,cli,,,,,,,,ios77,connect,,"send NED connect",
start,2023-04-24T17:56:42.866391,,257,8673,running,cli,,,,,,,,ios52,connect,,"connect",
info,2023-04-24T17:56:42.866910,,257,8673,running,cli,,,,,,,,ios52,connect,,"send NED connect",
start,2023-04-24T17:56:42.867647,,257,8667,running,cli,,,,,,,,ios45,connect,,"connect",
info,2023-04-24T17:56:42.867966,,257,8667,running,cli,,,,,,,,ios45,connect,,"send NED connect",
start,2023-04-24T17:56:42.868578,,257,8716,running,cli,,,,,,,,ios61,,,"sync-from",
start,2023-04-24T17:56:42.869116,,257,8716,running,cli,,,,,,,,ios61,,,"taking device lock",
stop,2023-04-24T17:56:42.869367,0.000251,257,8716,running,cli,,,,,,,,ios61,,,"taking device lock",
start,2023-04-24T17:56:42.869879,,257,8677,running,cli,,,,,,,,ios62,connect,,"connect",
start,2023-04-24T17:56:42.870243,,257,8726,running,cli,,,,,,,,ios43,,,"sync-from",
start,2023-04-24T17:56:42.870745,,257,8726,running,cli,,,,,,,,ios43,,,"taking device lock",
start,2023-04-24T17:56:42.870844,,257,8674,running,cli,,,,,,,,ios65,connect,,"connect",
info,2023-04-24T17:56:42.871338,,257,8677,running,cli,,,,,,,,ios62,connect,,"send NED connect",
start,2023-04-24T17:56:42.871501,,257,8721,running,cli,,,,,,,,ios78,connect,,"connect",
stop,2023-04-24T17:56:42.871479,0.000734,257,8726,running,cli,,,,,,,,ios43,,,"taking device lock",
start,2023-04-24T17:56:42.871578,,257,8695,running,cli,,,,,,,,ios41,connect,,"connect",
start,2023-04-24T17:56:42.871820,,257,8724,running,cli,,,,,,,,ios25,,,"sync-from",
info,2023-04-24T17:56:42.872075,,257,8674,running,cli,,,,,,,,ios65,connect,,"send NED connect",
info,2023-04-24T17:56:42.872693,,257,8695,running,cli,,,,,,,,ios41,connect,,"send NED connect",
info,2023-04-24T17:56:42.872700,,257,8721,running,cli,,,,,,,,ios78,connect,,"send NED connect",
start,2023-04-24T17:56:42.873176,,257,8724,running,cli,,,,,,,,ios25,,,"taking device lock",
stop,2023-04-24T17:56:42.873582,0.000406,257,8724,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-04-24T17:56:42.874516,,257,8709,running,cli,,,,,,,,ios57,,,"sync-from",
start,2023-04-24T17:56:42.875176,,257,8709,running,cli,,,,,,,,ios57,,,"taking device lock",
stop,2023-04-24T17:56:42.875356,0.000180,257,8709,running,cli,,,,,,,,ios57,,,"taking device lock",
start,2023-04-24T17:56:42.876212,,257,8713,running,cli,,,,,,,,ios73,connect,,"connect",
info,2023-04-24T17:56:42.876458,,257,8713,running,cli,,,,,,,,ios73,connect,,"send NED connect",
start,2023-04-24T17:56:42.877506,,257,8708,running,cli,,,,,,,,ios53,,,"sync-from",
start,2023-04-24T17:56:42.877735,,257,8710,running,cli,,,,,,,,ios80,connect,,"connect",
start,2023-04-24T17:56:42.879045,,257,8718,running,cli,,,,,,,,ios66,connect,,"connect",
start,2023-04-24T17:56:42.880025,,257,8692,running,cli,,,,,,,,ios47,connect,,"connect",
info,2023-04-24T17:56:42.880333,,257,8710,running,cli,,,,,,,,ios80,connect,,"send NED connect",
start,2023-04-24T17:56:42.880463,,257,8665,running,cli,,,,,,,,ios13,,,"sync-from",
info,2023-04-24T17:56:42.881205,,257,8718,running,cli,,,,,,,,ios66,connect,,"send NED connect",
info,2023-04-24T17:56:42.881302,,257,8692,running,cli,,,,,,,,ios47,connect,,"send NED connect",
start,2023-04-24T17:56:42.881304,,257,8708,running,cli,,,,,,,,ios53,,,"taking device lock",
stop,2023-04-24T17:56:42.881983,0.000679,257,8708,running,cli,,,,,,,,ios53,,,"taking device lock",
start,2023-04-24T17:56:42.883002,,257,8665,running,cli,,,,,,,,ios13,,,"taking device lock",
stop,2023-04-24T17:56:42.883142,0.000140,257,8665,running,cli,,,,,,,,ios13,,,"taking device lock",
start,2023-04-24T17:56:42.885166,,257,8679,running,cli,,,,,,,,ios68,connect,,"connect",
info,2023-04-24T17:56:42.885366,,257,8679,running,cli,,,,,,,,ios68,connect,,"send NED connect",
start,2023-04-24T17:56:42.886467,,257,8691,running,cli,,,,,,,,ios22,,,"sync-from",
start,2023-04-24T17:56:42.887152,,257,8691,running,cli,,,,,,,,ios22,,,"taking device lock",
stop,2023-04-24T17:56:42.887398,0.000246,257,8691,running,cli,,,,,,,,ios22,,,"taking device lock",
start,2023-04-24T17:56:42.889782,,257,8684,running,cli,,,,,,,,ios3,connect,,"connect",
info,2023-04-24T17:56:42.890041,,257,8684,running,cli,,,,,,,,ios3,connect,,"send NED connect",
start,2023-04-24T17:56:42.890511,,257,8702,running,cli,,,,,,,,ios67,connect,,"connect",
start,2023-04-24T17:56:42.890828,,257,8698,running,cli,,,,,,,,ios60,connect,,"connect",
info,2023-04-24T17:56:42.891056,,257,8702,running,cli,,,,,,,,ios67,connect,,"send NED connect",
info,2023-04-24T17:56:42.891091,,257,8698,running,cli,,,,,,,,ios60,connect,,"send NED connect",
start,2023-04-24T17:56:42.891439,,257,8688,running,cli,,,,,,,,ios40,connect,,"connect",
start,2023-04-24T17:56:42.891676,,257,8699,running,cli,,,,,,,,ios7,connect,,"connect",
start,2023-04-24T17:56:42.891907,,257,8687,running,cli,,,,,,,,ios2,,,"sync-from",
info,2023-04-24T17:56:42.892029,,257,8688,running,cli,,,,,,,,ios40,connect,,"send NED connect",
info,2023-04-24T17:56:42.892067,,257,8699,running,cli,,,,,,,,ios7,connect,,"send NED connect",
start,2023-04-24T17:56:42.893481,,257,8687,running,cli,,,,,,,,ios2,,,"taking device lock",
stop,2023-04-24T17:56:42.896433,0.002952,257,8687,running,cli,,,,,,,,ios2,,,"taking device lock",
start,2023-04-24T17:56:42.900303,,257,8711,running,cli,,,,,,,,ios63,,,"sync-from",
start,2023-04-24T17:56:42.901113,,257,8711,running,cli,,,,,,,,ios63,,,"taking device lock",
stop,2023-04-24T17:56:42.901365,0.000252,257,8711,running,cli,,,,,,,,ios63,,,"taking device lock",
start,2023-04-24T17:56:42.901833,,257,8683,running,cli,,,,,,,,ios79,,,"sync-from",
start,2023-04-24T17:56:42.902277,,257,8689,running,cli,,,,,,,,ios20,connect,,"connect",
start,2023-04-24T17:56:42.902446,,257,8683,running,cli,,,,,,,,ios79,,,"taking device lock",
info,2023-04-24T17:56:42.902506,,257,8689,running,cli,,,,,,,,ios20,connect,,"send NED connect",
stop,2023-04-24T17:56:42.902625,0.000179,257,8683,running,cli,,,,,,,,ios79,,,"taking device lock",
start,2023-04-24T17:56:42.907955,,257,8707,running,cli,,,,,,,,ios44,,,"sync-from",
start,2023-04-24T17:56:42.910388,,257,8700,running,cli,,,,,,,,ios48,,,"sync-from",
start,2023-04-24T17:56:42.911339,,257,8707,running,cli,,,,,,,,ios44,,,"taking device lock",
start,2023-04-24T17:56:42.911362,,257,8700,running,cli,,,,,,,,ios48,,,"taking device lock",
stop,2023-04-24T17:56:42.911731,0.000369,257,8700,running,cli,,,,,,,,ios48,,,"taking device lock",
start,2023-04-24T17:56:42.914333,,257,8703,running,cli,,,,,,,,ios74,connect,,"connect",
info,2023-04-24T17:56:42.915286,,257,8703,running,cli,,,,,,,,ios74,connect,,"send NED connect",
start,2023-04-24T17:56:42.915932,,257,8715,running,cli,,,,,,,,ios54,connect,,"connect",
stop,2023-04-24T17:56:42.916362,0.005023,257,8707,running,cli,,,,,,,,ios44,,,"taking device lock",
info,2023-04-24T17:56:42.916942,,257,8715,running,cli,,,,,,,,ios54,connect,,"send NED connect",
start,2023-04-24T17:56:42.920358,,257,8672,running,cli,,,,,,,,ios49,,,"sync-from",
start,2023-04-24T17:56:42.920750,,257,8672,running,cli,,,,,,,,ios49,,,"taking device lock",
stop,2023-04-24T17:56:42.920893,0.000143,257,8672,running,cli,,,,,,,,ios49,,,"taking device lock",
start,2023-04-24T17:56:42.924907,,257,8717,running,cli,,,,,,,,ios72,connect,,"connect",
info,2023-04-24T17:56:42.925076,,257,8717,running,cli,,,,,,,,ios72,connect,,"send NED connect",
start,2023-04-24T17:56:42.925102,,257,8678,running,cli,,,,,,,,ios15,connect,,"connect",
info,2023-04-24T17:56:42.925268,,257,8678,running,cli,,,,,,,,ios15,connect,,"send NED connect",
start,2023-04-24T17:56:42.925749,,257,8716,running,cli,,,,,,,,ios61,connect,,"connect",
info,2023-04-24T17:56:42.925918,,257,8716,running,cli,,,,,,,,ios61,connect,,"send NED connect",
start,2023-04-24T17:56:42.926490,,257,8663,running,cli,,,,,,,,ios10,connect,,"connect",
info,2023-04-24T17:56:42.926617,,257,8663,running,cli,,,,,,,,ios10,connect,,"send NED connect",
start,2023-04-24T17:56:42.926999,,257,8664,running,cli,,,,,,,,ios11,,,"sync-from",
start,2023-04-24T17:56:42.927935,,257,8664,running,cli,,,,,,,,ios11,,,"taking device lock",
stop,2023-04-24T17:56:42.928221,0.000286,257,8664,running,cli,,,,,,,,ios11,,,"taking device lock",
start,2023-04-24T17:56:42.929008,,257,8719,running,cli,,,,,,,,ios70,,,"sync-from",
start,2023-04-24T17:56:42.929310,,257,8719,running,cli,,,,,,,,ios70,,,"taking device lock",
stop,2023-04-24T17:56:42.929481,0.000171,257,8719,running,cli,,,,,,,,ios70,,,"taking device lock",
start,2023-04-24T17:56:42.931080,,257,8685,running,cli,,,,,,,,ios31,,,"sync-from",
start,2023-04-24T17:56:42.932270,,257,8682,running,cli,,,,,,,,ios30,,,"sync-from",
start,2023-04-24T17:56:42.932771,,257,8685,running,cli,,,,,,,,ios31,,,"taking device lock",
start,2023-04-24T17:56:42.932831,,257,8682,running,cli,,,,,,,,ios30,,,"taking device lock",
stop,2023-04-24T17:56:42.933035,0.000264,257,8685,running,cli,,,,,,,,ios31,,,"taking device lock",
stop,2023-04-24T17:56:42.933482,0.000651,257,8682,running,cli,,,,,,,,ios30,,,"taking device lock",
start,2023-04-24T17:56:42.937353,,257,8661,running,cli,,,,,,,,ios0,,,"sync-from",
start,2023-04-24T17:56:42.938215,,257,8661,running,cli,,,,,,,,ios0,,,"taking device lock",
stop,2023-04-24T17:56:42.938495,0.000280,257,8661,running,cli,,,,,,,,ios0,,,"taking device lock",
start,2023-04-24T17:56:42.941855,,257,8693,running,cli,,,,,,,,ios4,,,"sync-from",
start,2023-04-24T17:56:42.942756,,257,8693,running,cli,,,,,,,,ios4,,,"taking device lock",
stop,2023-04-24T17:56:42.943198,0.000442,257,8693,running,cli,,,,,,,,ios4,,,"taking device lock",
start,2023-04-24T17:56:42.943813,,257,8726,running,cli,,,,,,,,ios43,connect,,"connect",
info,2023-04-24T17:56:42.944021,,257,8726,running,cli,,,,,,,,ios43,connect,,"send NED connect",
start,2023-04-24T17:56:42.944587,,257,8709,running,cli,,,,,,,,ios57,connect,,"connect",
start,2023-04-24T17:56:42.944613,,257,8708,running,cli,,,,,,,,ios53,connect,,"connect",
info,2023-04-24T17:56:42.945047,,257,8709,running,cli,,,,,,,,ios57,connect,,"send NED connect",
info,2023-04-24T17:56:42.945045,,257,8708,running,cli,,,,,,,,ios53,connect,,"send NED connect",
start,2023-04-24T17:56:42.945912,,257,8691,running,cli,,,,,,,,ios22,connect,,"connect",
info,2023-04-24T17:56:42.946331,,257,8691,running,cli,,,,,,,,ios22,connect,,"send NED connect",
start,2023-04-24T17:56:42.947479,,257,8739,running,cli,,,,,,,,ios50,,,"sync-from",
start,2023-04-24T17:56:42.948036,,257,8665,running,cli,,,,,,,,ios13,connect,,"connect",
start,2023-04-24T17:56:42.948640,,257,8739,running,cli,,,,,,,,ios50,,,"taking device lock",
info,2023-04-24T17:56:42.948665,,257,8665,running,cli,,,,,,,,ios13,connect,,"send NED connect",
start,2023-04-24T17:56:42.949495,,257,8727,running,cli,,,,,,,,ios38,,,"sync-from",
start,2023-04-24T17:56:42.950156,,257,8727,running,cli,,,,,,,,ios38,,,"taking device lock",
stop,2023-04-24T17:56:42.950444,0.000288,257,8727,running,cli,,,,,,,,ios38,,,"taking device lock",
stop,2023-04-24T17:56:42.948836,0.000196,257,8739,running,cli,,,,,,,,ios50,,,"taking device lock",
start,2023-04-24T17:56:42.953107,,257,8705,running,cli,,,,,,,,ios37,,,"sync-from",
start,2023-04-24T17:56:42.953553,,257,8705,running,cli,,,,,,,,ios37,,,"taking device lock",
stop,2023-04-24T17:56:42.953861,0.000308,257,8705,running,cli,,,,,,,,ios37,,,"taking device lock",
start,2023-04-24T17:56:42.957645,,257,8724,running,cli,,,,,,,,ios25,connect,,"connect",
info,2023-04-24T17:56:42.958008,,257,8724,running,cli,,,,,,,,ios25,connect,,"send NED connect",
start,2023-04-24T17:56:42.961906,,257,8694,running,cli,,,,,,,,ios24,,,"sync-from",
start,2023-04-24T17:56:42.962210,,257,8694,running,cli,,,,,,,,ios24,,,"taking device lock",
stop,2023-04-24T17:56:42.962364,0.000154,257,8694,running,cli,,,,,,,,ios24,,,"taking device lock",
start,2023-04-24T17:56:42.963512,,257,8687,running,cli,,,,,,,,ios2,connect,,"connect",
info,2023-04-24T17:56:42.963743,,257,8687,running,cli,,,,,,,,ios2,connect,,"send NED connect",
start,2023-04-24T17:56:42.964843,,257,8712,running,cli,,,,,,,,ios71,,,"sync-from",
start,2023-04-24T17:56:42.965843,,257,8712,running,cli,,,,,,,,ios71,,,"taking device lock",
stop,2023-04-24T17:56:42.966063,0.000220,257,8712,running,cli,,,,,,,,ios71,,,"taking device lock",
start,2023-04-24T17:56:42.967955,,257,8725,running,cli,,,,,,,,ios23,,,"sync-from",
start,2023-04-24T17:56:42.968359,,257,8725,running,cli,,,,,,,,ios23,,,"taking device lock",
stop,2023-04-24T17:56:42.968519,0.000160,257,8725,running,cli,,,,,,,,ios23,,,"taking device lock",
start,2023-04-24T17:56:42.971321,,257,8670,running,cli,,,,,,,,ios14,,,"sync-from",
start,2023-04-24T17:56:42.971718,,257,8672,running,cli,,,,,,,,ios49,connect,,"connect",
info,2023-04-24T17:56:42.972025,,257,8672,running,cli,,,,,,,,ios49,connect,,"send NED connect",
start,2023-04-24T17:56:42.972823,,257,8700,running,cli,,,,,,,,ios48,connect,,"connect",
info,2023-04-24T17:56:42.973009,,257,8700,running,cli,,,,,,,,ios48,connect,,"send NED connect",
start,2023-04-24T17:56:42.973010,,257,8683,running,cli,,,,,,,,ios79,connect,,"connect",
info,2023-04-24T17:56:42.973215,,257,8683,running,cli,,,,,,,,ios79,connect,,"send NED connect",
start,2023-04-24T17:56:42.973861,,257,8706,running,cli,,,,,,,,ios39,,,"sync-from",
start,2023-04-24T17:56:42.975337,,257,8707,running,cli,,,,,,,,ios44,connect,,"connect",
info,2023-04-24T17:56:42.975520,,257,8707,running,cli,,,,,,,,ios44,connect,,"send NED connect",
start,2023-04-24T17:56:42.975662,,257,8681,running,cli,,,,,,,,ios16,,,"sync-from",
start,2023-04-24T17:56:42.978270,,257,8720,running,cli,,,,,,,,ios8,,,"sync-from",
start,2023-04-24T17:56:42.979425,,257,8662,running,cli,,,,,,,,ios1,,,"sync-from",
start,2023-04-24T17:56:42.979699,,257,8681,running,cli,,,,,,,,ios16,,,"taking device lock",
start,2023-04-24T17:56:42.979704,,257,8720,running,cli,,,,,,,,ios8,,,"taking device lock",
stop,2023-04-24T17:56:42.980041,0.000342,257,8681,running,cli,,,,,,,,ios16,,,"taking device lock",
start,2023-04-24T17:56:42.980316,,257,8670,running,cli,,,,,,,,ios14,,,"taking device lock",
start,2023-04-24T17:56:42.980382,,257,8706,running,cli,,,,,,,,ios39,,,"taking device lock",
stop,2023-04-24T17:56:42.980648,0.000944,257,8720,running,cli,,,,,,,,ios8,,,"taking device lock",
start,2023-04-24T17:56:42.981116,,257,8686,running,cli,,,,,,,,ios18,,,"sync-from",
stop,2023-04-24T17:56:42.981234,0.000918,257,8670,running,cli,,,,,,,,ios14,,,"taking device lock",
start,2023-04-24T17:56:42.981398,,257,8696,running,cli,,,,,,,,ios26,,,"sync-from",
start,2023-04-24T17:56:42.981580,,257,8662,running,cli,,,,,,,,ios1,,,"taking device lock",
stop,2023-04-24T17:56:42.981704,0.001322,257,8706,running,cli,,,,,,,,ios39,,,"taking device lock",
stop,2023-04-24T17:56:42.981882,0.000302,257,8662,running,cli,,,,,,,,ios1,,,"taking device lock",
