EVENT TYPE,TIMESTAMP,DURATION,TRACE ID,SPAN ID,PARENT SPAN ID,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,SUBSYSTEM,MESSAGE,ANNOTATION,ATTRIBUTE NAME,ATTRIBUTE VALUE,LINK TRACE ID,LINK SPAN ID
stop,2025-11-03T08:46:46.168847,0.005949,66866980b4f22b96a50c045030bd0db9,c069989dfe5ef46f,fd5e8ffa195cb413,138,6555,running,cli,service-manager,modifying service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,update,,
stop,2025-11-03T08:46:46.169241,0.024210,66866980b4f22b96a50c045030bd0db9,53dbd63c2a1d2c7c,ccb856143645dbeb,138,6555,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:46.169307,,66866980b4f22b96a50c045030bd0db9,ca40e44723dedaf3,ccb856143645dbeb,138,6555,running,cli,,creating validation checkpoint,,,,,
stop,2025-11-03T08:46:46.169393,0.000086,66866980b4f22b96a50c045030bd0db9,ca40e44723dedaf3,ccb856143645dbeb,138,6555,running,cli,,creating validation checkpoint,,,,,
start,2025-11-03T08:46:46.169465,,66866980b4f22b96a50c045030bd0db9,4fb7fcffe4d41bcf,ccb856143645dbeb,138,6555,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:46:46.169660,0.000195,66866980b4f22b96a50c045030bd0db9,4fb7fcffe4d41bcf,ccb856143645dbeb,138,6555,running,cli,,mark inactive,,,,,
start,2025-11-03T08:46:46.169765,,66866980b4f22b96a50c045030bd0db9,48c8ae5bc5b2b397,ccb856143645dbeb,138,6555,running,cli,,pre validate,,,,,
stop,2025-11-03T08:46:46.169913,0.000148,66866980b4f22b96a50c045030bd0db9,48c8ae5bc5b2b397,ccb856143645dbeb,138,6555,running,cli,,pre validate,,,,,
start,2025-11-03T08:46:46.170034,,66866980b4f22b96a50c045030bd0db9,d438498ca6ee8ca6,ccb856143645dbeb,138,6555,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:46:46.170145,0.000111,66866980b4f22b96a50c045030bd0db9,d438498ca6ee8ca6,ccb856143645dbeb,138,6555,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:46:46.170183,,66866980b4f22b96a50c045030bd0db9,d438498ca6ee8ca6,ccb856143645dbeb,138,6555,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:46:46.170469,0.000286,66866980b4f22b96a50c045030bd0db9,d438498ca6ee8ca6,ccb856143645dbeb,138,6555,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:46:46.170545,,66866980b4f22b96a50c045030bd0db9,eb9d21b8fbb6e90e,ccb856143645dbeb,138,6555,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:46:46.170598,0.000053,66866980b4f22b96a50c045030bd0db9,eb9d21b8fbb6e90e,ccb856143645dbeb,138,6555,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:46:46.170685,,66866980b4f22b96a50c045030bd0db9,3c4537c4a580d787,ccb856143645dbeb,138,6555,running,cli,,check for read-write conflicts,,,,,
stop,2025-11-03T08:46:46.170765,0.000080,66866980b4f22b96a50c045030bd0db9,3c4537c4a580d787,ccb856143645dbeb,138,6555,running,cli,,check for read-write conflicts,,,,,
start,2025-11-03T08:46:46.171031,,66866980b4f22b96a50c045030bd0db9,a8b1776d1d55bdbc,ccb856143645dbeb,138,6555,running,cli,,taking transaction lock,,,,,
stop,2025-11-03T08:46:46.171080,0.000049,66866980b4f22b96a50c045030bd0db9,a8b1776d1d55bdbc,ccb856143645dbeb,138,6555,running,cli,,taking transaction lock,,,,,
start,2025-11-03T08:46:46.171115,,66866980b4f22b96a50c045030bd0db9,74713a1436421afc,eb280d108e703e31,138,6555,running,cli,,holding transaction lock,,,,,
start,2025-11-03T08:46:46.171193,,66866980b4f22b96a50c045030bd0db9,d780c7d371c47529,ccb856143645dbeb,138,6555,running,cli,,check for read-write conflicts,,,,,
stop,2025-11-03T08:46:46.171304,0.000111,66866980b4f22b96a50c045030bd0db9,d780c7d371c47529,ccb856143645dbeb,138,6555,running,cli,,check for read-write conflicts,,,,,
start,2025-11-03T08:46:46.171442,,66866980b4f22b96a50c045030bd0db9,66f844c6b3aed544,ccb856143645dbeb,138,6555,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:46.171931,0.000489,66866980b4f22b96a50c045030bd0db9,66f844c6b3aed544,ccb856143645dbeb,138,6555,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:46.172107,0.028491,66866980b4f22b96a50c045030bd0db9,ccb856143645dbeb,eb280d108e703e31,138,6555,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:46.172147,,66866980b4f22b96a50c045030bd0db9,366fd508c5cb022c,eb280d108e703e31,138,6555,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:46.172248,,66866980b4f22b96a50c045030bd0db9,366fd508c5cb022c,eb280d108e703e31,138,6555,running,cli,cdb,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:46.172381,,66866980b4f22b96a50c045030bd0db9,366fd508c5cb022c,eb280d108e703e31,138,6555,running,cli,service-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:46.172520,,66866980b4f22b96a50c045030bd0db9,5232fb370a584277,366fd508c5cb022c,138,6555,running,cli,cdb,match subscribers,,,,,
stop,2025-11-03T08:46:46.172580,0.000060,66866980b4f22b96a50c045030bd0db9,5232fb370a584277,366fd508c5cb022c,138,6555,running,cli,cdb,match subscribers,,,,,
start,2025-11-03T08:46:46.172627,,66866980b4f22b96a50c045030bd0db9,df34731add8e9baa,366fd508c5cb022c,138,6555,running,cli,cdb,create pre commit running,,,,,
stop,2025-11-03T08:46:46.172751,0.000124,66866980b4f22b96a50c045030bd0db9,df34731add8e9baa,366fd508c5cb022c,138,6555,running,cli,cdb,create pre commit running,,,,,
start,2025-11-03T08:46:46.172799,,66866980b4f22b96a50c045030bd0db9,e8ec0681690b29e2,366fd508c5cb022c,138,6555,running,cli,cdb,write changeset,,,,,
stop,2025-11-03T08:46:46.172975,0.000176,66866980b4f22b96a50c045030bd0db9,e8ec0681690b29e2,366fd508c5cb022c,138,6555,running,cli,cdb,write changeset,,,,,
start,2025-11-03T08:46:46.173074,,66866980b4f22b96a50c045030bd0db9,abdeca717d5b91bb,366fd508c5cb022c,138,6555,running,cli,,check data kickers,,,,,
stop,2025-11-03T08:46:46.173321,0.000247,66866980b4f22b96a50c045030bd0db9,abdeca717d5b91bb,366fd508c5cb022c,138,6555,running,cli,,check data kickers,,,,,
stop,2025-11-03T08:46:46.173561,0.001414,66866980b4f22b96a50c045030bd0db9,366fd508c5cb022c,eb280d108e703e31,138,6555,running,cli,,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:46.173595,,66866980b4f22b96a50c045030bd0db9,aab3cc3ebe7a6496,eb280d108e703e31,138,6555,running,cli,,prepare,,transaction_phase,prepare,,
info,2025-11-03T08:46:46.173631,,66866980b4f22b96a50c045030bd0db9,aab3cc3ebe7a6496,eb280d108e703e31,138,6555,running,cli,cdb,prepare,,transaction_phase,prepare,,
stop,2025-11-03T08:46:46.179449,0.005854,66866980b4f22b96a50c045030bd0db9,aab3cc3ebe7a6496,eb280d108e703e31,138,6555,running,cli,,prepare,,transaction_phase,prepare,,
start,2025-11-03T08:46:46.179492,,66866980b4f22b96a50c045030bd0db9,2bc372eb64efd62e,eb280d108e703e31,138,6555,running,cli,,commit,,transaction_phase,commit,,
info,2025-11-03T08:46:46.179543,,66866980b4f22b96a50c045030bd0db9,2bc372eb64efd62e,eb280d108e703e31,138,6555,running,cli,cdb,commit,,transaction_phase,commit,,
start,2025-11-03T08:46:46.179657,,66866980b4f22b96a50c045030bd0db9,1913d56d3886b326,2bc372eb64efd62e,138,6555,running,cli,cdb,switch to new running,,,,,
stop,2025-11-03T08:46:46.180438,0.000781,66866980b4f22b96a50c045030bd0db9,1913d56d3886b326,2bc372eb64efd62e,138,6555,running,cli,cdb,switch to new running,,,,,
stop,2025-11-03T08:46:46.181396,0.035797,66866980b4f22b96a50c045030bd0db9,fd5e8ffa195cb413,53dbd63c2a1d2c7c,138,6555,running,cli,,holding service write lock,,,,,
stop,2025-11-03T08:46:46.181435,0.010320,66866980b4f22b96a50c045030bd0db9,74713a1436421afc,eb280d108e703e31,138,6555,running,cli,,holding transaction lock,,,,,
stop,2025-11-03T08:46:46.181469,0.001977,66866980b4f22b96a50c045030bd0db9,2bc372eb64efd62e,eb280d108e703e31,138,6555,running,cli,,commit,,transaction_phase,commit,,
stop,2025-11-03T08:46:46.181502,0.038043,66866980b4f22b96a50c045030bd0db9,eb280d108e703e31,d8d57e57bceb751e,138,6555,running,cli,,applying transaction,,,,,
stop,2025-11-03T08:46:46.182788,0.039974,66866980b4f22b96a50c045030bd0db9,d8d57e57bceb751e,441fc71507d3550d,80,6543,running,cli,,re-deploy,,service,/service-a/service[name='A'],,
stop,2025-11-03T08:46:46.182945,0.040596,66866980b4f22b96a50c045030bd0db9,441fc71507d3550d,,80,6543,running,cli,,running action,,action,/service-a/service[name='A']/re-deploy,,
start,2025-11-03T08:47:02.118273,,66866980b4f22b96a50c045030bd0db9,ecc26934c0902278,,80,6543,running,cli,,running action,,action,/service-a/service[name='A']/re-deploy,,
start,2025-11-03T08:47:02.118871,,66866980b4f22b96a50c045030bd0db9,dde86dfd7ac7573b,ecc26934c0902278,80,6543,running,cli,,re-deploy,,service,/service-a/service[name='A'],,
start,2025-11-03T08:47:02.119495,,66866980b4f22b96a50c045030bd0db9,8423627ee4762b04,dde86dfd7ac7573b,142,6582,running,cli,,applying transaction,,,,,
start,2025-11-03T08:47:02.119566,,66866980b4f22b96a50c045030bd0db9,3d713015a8865516,8423627ee4762b04,142,6582,running,cli,,waiting to apply,,,,,
stop,2025-11-03T08:47:02.119618,0.000052,66866980b4f22b96a50c045030bd0db9,3d713015a8865516,8423627ee4762b04,142,6582,running,cli,,waiting to apply,,,,,
start,2025-11-03T08:47:02.119689,,66866980b4f22b96a50c045030bd0db9,ca5eb95d85ab9706,8423627ee4762b04,142,6582,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:47:02.119759,,66866980b4f22b96a50c045030bd0db9,4bdfda7c56ed5684,ca5eb95d85ab9706,142,6582,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:47:02.119824,0.000065,66866980b4f22b96a50c045030bd0db9,4bdfda7c56ed5684,ca5eb95d85ab9706,142,6582,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:47:02.119886,,66866980b4f22b96a50c045030bd0db9,28fac979f9acdf6c,ca5eb95d85ab9706,142,6582,running,cli,,creating rollback checkpoint,,,,,
stop,2025-11-03T08:47:02.120000,0.000114,66866980b4f22b96a50c045030bd0db9,28fac979f9acdf6c,ca5eb95d85ab9706,142,6582,running,cli,,creating rollback checkpoint,,,,,
start,2025-11-03T08:47:02.120108,,66866980b4f22b96a50c045030bd0db9,a39362f546aee7d4,ca5eb95d85ab9706,142,6582,running,cli,,creating pre-transform checkpoint,,,,,
stop,2025-11-03T08:47:02.120221,0.000113,66866980b4f22b96a50c045030bd0db9,a39362f546aee7d4,ca5eb95d85ab9706,142,6582,running,cli,,creating pre-transform checkpoint,,,,,
start,2025-11-03T08:47:02.120284,,66866980b4f22b96a50c045030bd0db9,8d19881a219da7b9,ca5eb95d85ab9706,142,6582,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:47:02.120488,,66866980b4f22b96a50c045030bd0db9,fec37f183cbd8a27,8d19881a219da7b9,142,6582,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:47:02.120651,0.000163,66866980b4f22b96a50c045030bd0db9,fec37f183cbd8a27,8d19881a219da7b9,142,6582,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:47:02.120789,0.000505,66866980b4f22b96a50c045030bd0db9,8d19881a219da7b9,ca5eb95d85ab9706,142,6582,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:47:02.120852,,66866980b4f22b96a50c045030bd0db9,fec37f183cbd8a27,ca5eb95d85ab9706,142,6582,running,cli,,creating transform checkpoint,,,,,
stop,2025-11-03T08:47:02.120923,0.000071,66866980b4f22b96a50c045030bd0db9,fec37f183cbd8a27,ca5eb95d85ab9706,142,6582,running,cli,,creating transform checkpoint,,,,,
start,2025-11-03T08:47:02.120975,,66866980b4f22b96a50c045030bd0db9,f6354caa329abc4a,ca5eb95d85ab9706,142,6582,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:47:02.121482,,66866980b4f22b96a50c045030bd0db9,7757b8d53057dc73,f6354caa329abc4a,142,6582,running,cli,,taking service write lock,,,,,
stop,2025-11-03T08:47:02.121540,0.000058,66866980b4f22b96a50c045030bd0db9,7757b8d53057dc73,f6354caa329abc4a,142,6582,running,cli,,taking service write lock,,,,,
start,2025-11-03T08:47:02.121588,,66866980b4f22b96a50c045030bd0db9,8af55b7c81ccb63e,f6354caa329abc4a,142,6582,running,cli,,holding service write lock,,,,,
start,2025-11-03T08:47:02.121950,,66866980b4f22b96a50c045030bd0db9,d2de1b2a3c8f88d2,8af55b7c81ccb63e,142,6582,running,cli,service-manager,modifying service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:47:02.122344,,66866980b4f22b96a50c045030bd0db9,ec82bb71933c5dfc,9020454705081f6a,142,6582,running,cli,service-manager,evaluate delayed when expressions,,,,,
stop,2025-11-03T08:47:02.122415,0.000071,66866980b4f22b96a50c045030bd0db9,ec82bb71933c5dfc,9020454705081f6a,142,6582,running,cli,service-manager,evaluate delayed when expressions,,,,,
info,2025-11-03T08:47:02.124914,,66866980b4f22b96a50c045030bd0db9,dde86dfd7ac7573b,ecc26934c0902278,142,,,cli,,python-service A,,,,,
stop,2025-11-03T08:47:02.128300,0.006350,66866980b4f22b96a50c045030bd0db9,d2de1b2a3c8f88d2,8af55b7c81ccb63e,142,6582,running,cli,service-manager,modifying service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:47:02.128471,,66866980b4f22b96a50c045030bd0db9,5a7ef4dbcb4e9a22,8af55b7c81ccb63e,142,6582,running,cli,service-manager,modifying service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,update,,
stop,2025-11-03T08:47:02.128647,0.000176,66866980b4f22b96a50c045030bd0db9,5a7ef4dbcb4e9a22,8af55b7c81ccb63e,142,6582,running,cli,service-manager,modifying service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,update,,
stop,2025-11-03T08:47:02.128883,0.007908,66866980b4f22b96a50c045030bd0db9,f6354caa329abc4a,ca5eb95d85ab9706,142,6582,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:47:02.128932,,66866980b4f22b96a50c045030bd0db9,824c95d2bad4d075,ca5eb95d85ab9706,142,6582,running,cli,,creating validation checkpoint,,,,,
stop,2025-11-03T08:47:02.129009,0.000077,66866980b4f22b96a50c045030bd0db9,824c95d2bad4d075,ca5eb95d85ab9706,142,6582,running,cli,,creating validation checkpoint,,,,,
start,2025-11-03T08:47:02.129060,,66866980b4f22b96a50c045030bd0db9,1fc0a2cc682a1752,ca5eb95d85ab9706,142,6582,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:47:02.129184,0.000124,66866980b4f22b96a50c045030bd0db9,1fc0a2cc682a1752,ca5eb95d85ab9706,142,6582,running,cli,,mark inactive,,,,,
start,2025-11-03T08:47:02.129289,,66866980b4f22b96a50c045030bd0db9,dfc61024cd2e78f1,ca5eb95d85ab9706,142,6582,running,cli,,pre validate,,,,,
stop,2025-11-03T08:47:02.129382,0.000093,66866980b4f22b96a50c045030bd0db9,dfc61024cd2e78f1,ca5eb95d85ab9706,142,6582,running,cli,,pre validate,,,,,
start,2025-11-03T08:47:02.129485,,66866980b4f22b96a50c045030bd0db9,ac702a63c25f6ed0,ca5eb95d85ab9706,142,6582,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:47:02.129572,0.000087,66866980b4f22b96a50c045030bd0db9,ac702a63c25f6ed0,ca5eb95d85ab9706,142,6582,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:47:02.129633,,66866980b4f22b96a50c045030bd0db9,ac702a63c25f6ed0,ca5eb95d85ab9706,142,6582,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:47:02.129848,0.000215,66866980b4f22b96a50c045030bd0db9,ac702a63c25f6ed0,ca5eb95d85ab9706,142,6582,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:47:02.129926,,66866980b4f22b96a50c045030bd0db9,2ed4bfcc84dba1a4,ca5eb95d85ab9706,142,6582,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:47:02.129971,0.000045,66866980b4f22b96a50c045030bd0db9,2ed4bfcc84dba1a4,ca5eb95d85ab9706,142,6582,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:47:02.130033,,66866980b4f22b96a50c045030bd0db9,0d1d56c8ec67ad9d,ca5eb95d85ab9706,142,6582,running,cli,,check for read-write conflicts,,,,,
stop,2025-11-03T08:47:02.130196,0.000163,66866980b4f22b96a50c045030bd0db9,0d1d56c8ec67ad9d,ca5eb95d85ab9706,142,6582,running,cli,,check for read-write conflicts,,,,,
start,2025-11-03T08:47:02.130341,,66866980b4f22b96a50c045030bd0db9,ec7d4429694afa46,ca5eb95d85ab9706,142,6582,running,cli,,taking transaction lock,,,,,
stop,2025-11-03T08:47:02.130412,0.000071,66866980b4f22b96a50c045030bd0db9,ec7d4429694afa46,ca5eb95d85ab9706,142,6582,running,cli,,taking transaction lock,,,,,
start,2025-11-03T08:47:02.130447,,66866980b4f22b96a50c045030bd0db9,76bbf66b82981a9a,8423627ee4762b04,142,6582,running,cli,,holding transaction lock,,,,,
start,2025-11-03T08:47:02.130519,,66866980b4f22b96a50c045030bd0db9,091790b2b65cb240,ca5eb95d85ab9706,142,6582,running,cli,,check for read-write conflicts,,,,,
stop,2025-11-03T08:47:02.130626,0.000107,66866980b4f22b96a50c045030bd0db9,091790b2b65cb240,ca5eb95d85ab9706,142,6582,running,cli,,check for read-write conflicts,,,,,
start,2025-11-03T08:47:02.130747,,66866980b4f22b96a50c045030bd0db9,ba2c630d1b0b3d36,ca5eb95d85ab9706,142,6582,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:47:02.131169,0.000422,66866980b4f22b96a50c045030bd0db9,ba2c630d1b0b3d36,ca5eb95d85ab9706,142,6582,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:47:02.131268,0.011579,66866980b4f22b96a50c045030bd0db9,ca5eb95d85ab9706,8423627ee4762b04,142,6582,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:47:02.131319,,66866980b4f22b96a50c045030bd0db9,02f3f260e0a66097,8423627ee4762b04,142,6582,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:47:02.131400,,66866980b4f22b96a50c045030bd0db9,02f3f260e0a66097,8423627ee4762b04,142,6582,running,cli,cdb,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:47:02.131503,,66866980b4f22b96a50c045030bd0db9,02f3f260e0a66097,8423627ee4762b04,142,6582,running,cli,service-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:47:02.131630,,66866980b4f22b96a50c045030bd0db9,06679899f7740780,02f3f260e0a66097,142,6582,running,cli,cdb,match subscribers,,,,,
stop,2025-11-03T08:47:02.131679,0.000049,66866980b4f22b96a50c045030bd0db9,06679899f7740780,02f3f260e0a66097,142,6582,running,cli,cdb,match subscribers,,,,,
start,2025-11-03T08:47:02.131718,,66866980b4f22b96a50c045030bd0db9,c13807a8f8ece5ae,02f3f260e0a66097,142,6582,running,cli,cdb,create pre commit running,,,,,
stop,2025-11-03T08:47:02.131801,0.000083,66866980b4f22b96a50c045030bd0db9,c13807a8f8ece5ae,02f3f260e0a66097,142,6582,running,cli,cdb,create pre commit running,,,,,
start,2025-11-03T08:47:02.131848,,66866980b4f22b96a50c045030bd0db9,70a11a8364305345,02f3f260e0a66097,142,6582,running,cli,cdb,write changeset,,,,,
stop,2025-11-03T08:47:02.131971,0.000123,66866980b4f22b96a50c045030bd0db9,70a11a8364305345,02f3f260e0a66097,142,6582,running,cli,cdb,write changeset,,,,,
start,2025-11-03T08:47:02.132042,,66866980b4f22b96a50c045030bd0db9,de16b148ab029255,02f3f260e0a66097,142,6582,running,cli,,check data kickers,,,,,
stop,2025-11-03T08:47:02.132257,0.000215,66866980b4f22b96a50c045030bd0db9,de16b148ab029255,02f3f260e0a66097,142,6582,running,cli,,check data kickers,,,,,
stop,2025-11-03T08:47:02.132484,0.001165,66866980b4f22b96a50c045030bd0db9,02f3f260e0a66097,8423627ee4762b04,142,6582,running,cli,,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:47:02.132528,,66866980b4f22b96a50c045030bd0db9,634ceb4ec7c722d8,8423627ee4762b04,142,6582,running,cli,,prepare,,transaction_phase,prepare,,
info,2025-11-03T08:47:02.132572,,66866980b4f22b96a50c045030bd0db9,634ceb4ec7c722d8,8423627ee4762b04,142,6582,running,cli,cdb,prepare,,transaction_phase,prepare,,
stop,2025-11-03T08:47:02.134344,0.001816,66866980b4f22b96a50c045030bd0db9,634ceb4ec7c722d8,8423627ee4762b04,142,6582,running,cli,,prepare,,transaction_phase,prepare,,
start,2025-11-03T08:47:02.134380,,66866980b4f22b96a50c045030bd0db9,cceaaa10688fb1ff,8423627ee4762b04,142,6582,running,cli,,commit,,transaction_phase,commit,,
info,2025-11-03T08:47:02.134410,,66866980b4f22b96a50c045030bd0db9,cceaaa10688fb1ff,8423627ee4762b04,142,6582,running,cli,cdb,commit,,transaction_phase,commit,,
start,2025-11-03T08:47:02.134509,,66866980b4f22b96a50c045030bd0db9,87ea694d1285dbb0,cceaaa10688fb1ff,142,6582,running,cli,cdb,switch to new running,,,,,
stop,2025-11-03T08:47:02.135056,0.000547,66866980b4f22b96a50c045030bd0db9,87ea694d1285dbb0,cceaaa10688fb1ff,142,6582,running,cli,cdb,switch to new running,,,,,
stop,2025-11-03T08:47:02.135808,0.014220,66866980b4f22b96a50c045030bd0db9,8af55b7c81ccb63e,f6354caa329abc4a,142,6582,running,cli,,holding service write lock,,,,,
stop,2025-11-03T08:47:02.135841,0.005394,66866980b4f22b96a50c045030bd0db9,76bbf66b82981a9a,8423627ee4762b04,142,6582,running,cli,,holding transaction lock,,,,,
stop,2025-11-03T08:47:02.135875,0.001495,66866980b4f22b96a50c045030bd0db9,cceaaa10688fb1ff,8423627ee4762b04,142,6582,running,cli,,commit,,transaction_phase,commit,,
stop,2025-11-03T08:47:02.135938,0.016443,66866980b4f22b96a50c045030bd0db9,8423627ee4762b04,dde86dfd7ac7573b,142,6582,running,cli,,applying transaction,,,,,
stop,2025-11-03T08:47:02.136890,0.018019,66866980b4f22b96a50c045030bd0db9,dde86dfd7ac7573b,ecc26934c0902278,80,6543,running,cli,,re-deploy,,service,/service-a/service[name='A'],,
stop,2025-11-03T08:47:02.137003,0.018730,66866980b4f22b96a50c045030bd0db9,ecc26934c0902278,,80,6543,running,cli,,running action,,action,/service-a/service[name='A']/re-deploy,,
start,2025-11-03T11:02:03.928367,,6a5f0295b66d1569270a6babc7d9f968,ba592b2877d920fd,,146,6599,running,cli,,running action,,action,/service-a/service[name='A']/re-deploy,,
start,2025-11-03T11:02:03.928786,,6a5f0295b66d1569270a6babc7d9f968,d78a2a33f037d5d7,ba592b2877d920fd,146,6599,running,cli,,re-deploy,,service,/service-a/service[name='A'],,
start,2025-11-03T11:02:03.929448,,6a5f0295b66d1569270a6babc7d9f968,737723cacb8a9225,d78a2a33f037d5d7,149,6608,running,cli,,applying transaction,,,,,
start,2025-11-03T11:02:03.929504,,6a5f0295b66d1569270a6babc7d9f968,d2d1099ea132ff82,737723cacb8a9225,149,6608,running,cli,,waiting to apply,,,,,
stop,2025-11-03T11:02:03.929554,0.000050,6a5f0295b66d1569270a6babc7d9f968,d2d1099ea132ff82,737723cacb8a9225,149,6608,running,cli,,waiting to apply,,,,,
start,2025-11-03T11:02:03.929591,,6a5f0295b66d1569270a6babc7d9f968,2da0e5a32e506b95,737723cacb8a9225,149,6608,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T11:02:03.929756,,6a5f0295b66d1569270a6babc7d9f968,a045770f88f73006,2da0e5a32e506b95,149,6608,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T11:02:03.929817,0.000061,6a5f0295b66d1569270a6babc7d9f968,a045770f88f73006,2da0e5a32e506b95,149,6608,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T11:02:03.929883,,6a5f0295b66d1569270a6babc7d9f968,2af6fda2da27206b,2da0e5a32e506b95,149,6608,running,cli,,creating rollback checkpoint,,,,,
stop,2025-11-03T11:02:03.929945,0.000062,6a5f0295b66d1569270a6babc7d9f968,2af6fda2da27206b,2da0e5a32e506b95,149,6608,running,cli,,creating rollback checkpoint,,,,,
start,2025-11-03T11:02:03.930046,,6a5f0295b66d1569270a6babc7d9f968,327cc6299efbac27,2da0e5a32e506b95,149,6608,running,cli,,creating pre-transform checkpoint,,,,,
stop,2025-11-03T11:02:03.930141,0.000095,6a5f0295b66d1569270a6babc7d9f968,327cc6299efbac27,2da0e5a32e506b95,149,6608,running,cli,,creating pre-transform checkpoint,,,,,
start,2025-11-03T11:02:03.930200,,6a5f0295b66d1569270a6babc7d9f968,49992b253d9822c0,2da0e5a32e506b95,149,6608,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T11:02:03.930414,,6a5f0295b66d1569270a6babc7d9f968,0f84dafdea1b689e,49992b253d9822c0,149,6608,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T11:02:03.930603,0.000189,6a5f0295b66d1569270a6babc7d9f968,0f84dafdea1b689e,49992b253d9822c0,149,6608,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T11:02:03.930774,0.000574,6a5f0295b66d1569270a6babc7d9f968,49992b253d9822c0,2da0e5a32e506b95,149,6608,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T11:02:03.930820,,6a5f0295b66d1569270a6babc7d9f968,0f84dafdea1b689e,2da0e5a32e506b95,149,6608,running,cli,,creating transform checkpoint,,,,,
stop,2025-11-03T11:02:03.930875,0.000055,6a5f0295b66d1569270a6babc7d9f968,0f84dafdea1b689e,2da0e5a32e506b95,149,6608,running,cli,,creating transform checkpoint,,,,,
start,2025-11-03T11:02:03.930936,,6a5f0295b66d1569270a6babc7d9f968,7f036da01a748d3e,2da0e5a32e506b95,149,6608,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T11:02:03.931337,,6a5f0295b66d1569270a6babc7d9f968,93cc3e6321ceee90,7f036da01a748d3e,149,6608,running,cli,,taking service write lock,,,,,
stop,2025-11-03T11:02:03.931399,0.000062,6a5f0295b66d1569270a6babc7d9f968,93cc3e6321ceee90,7f036da01a748d3e,149,6608,running,cli,,taking service write lock,,,,,
start,2025-11-03T11:02:03.931437,,6a5f0295b66d1569270a6babc7d9f968,c4892d6af73072f8,7f036da01a748d3e,149,6608,running,cli,,holding service write lock,,,,,
start,2025-11-03T11:02:03.931798,,6a5f0295b66d1569270a6babc7d9f968,45a0c595eceba35f,c4892d6af73072f8,149,6608,running,cli,service-manager,modifying service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,update,,
